Liquidez (prop.),Tasa interés activa real (%),Var. ln IMAE,Morosidad proyectada (prop.)
32.096034482892065,-6.495216643031186,-14.498277358283929,2.050855504422898
32.51203228976799,-6.495216643031186,-14.498277358283929,2.061724562348085
32.928030096643916,-6.495216643031186,-14.498277358283929,2.0727396830898033
33.344027903519844,-6.495216643031186,-14.498277358283929,2.083918705485157
33.760025710395766,-6.495216643031186,-14.498277358283929,2.0952794683712463
34.176023517271695,-6.495216643031186,-14.498277358283929,2.1068366836169674
34.59202132414762,-6.495216643031186,-14.498277358283929,2.1185783764723785
35.00801913102355,-6.495216643031186,-14.498277358283929,2.1304790527121806
35.424016937899474,-6.495216643031186,-14.498277358283929,2.1425131128180244
35.8400147447754,-6.495216643031186,-14.498277358283929,2.154654957271557
36.25601255165133,-6.495216643031186,-14.498277358283929,2.1668789865544205
36.67201035852725,-6.495216643031186,-14.498277358283929,2.1791596011482706
37.08800816540318,-6.495216643031186,-14.498277358283929,2.191471201534741
37.5040059722791,-6.495216643031186,-14.498277358283929,2.203788188195492
37.92000377915503,-6.495216643031186,-14.498277358283929,2.2160849616121614
38.33600158603095,-6.495216643031186,-14.498277358283929,2.228335922266399
38.75199939290688,-6.495216643031186,-14.498277358283929,2.240515530936531
39.16799719978281,-6.495216643031186,-14.498277358283929,2.2526071754756427
39.58399500665873,-6.495216643031186,-14.498277358283929,2.264612536434978
39.99999281353466,-6.495216643031186,-14.498277358283929,2.276535535795439
40.41599062041058,-6.495216643031186,-14.498277358283929,2.2883800955379203
40.83198842728651,-6.495216643031186,-14.498277358283929,2.300150137643327
41.24798623416244,-6.495216643031186,-14.498277358283929,2.3118495840925526
41.66398404103837,-6.495216643031186,-14.498277358283929,2.3234823568665
42.0799818479143,-6.495216643031186,-14.498277358283929,2.335052377946067
42.49597965479022,-6.495216643031186,-14.498277358283929,2.3465635693121483
42.91197746166615,-6.495216643031186,-14.498277358283929,2.3580198529456475
43.327975268542076,-6.495216643031186,-14.498277358283929,2.3694251508274577
43.743973075418,-6.495216643031186,-14.498277358283929,2.380783384938489
44.15997088229392,-6.495216643031186,-14.498277358283929,2.3920984772596317
44.57596868916985,-6.495216643031186,-14.498277358283929,2.4033743497717848
44.99196649604578,-6.495216643031186,-14.498277358283929,2.414614924455849
45.4079643029217,-6.495216643031186,-14.498277358283929,2.425824123292721
45.82396210979763,-6.495216643031186,-14.498277358283929,2.4370058682633045
46.239959916673556,-6.495216643031186,-14.498277358283929,2.448164081348488
46.65595772354948,-6.495216643031186,-14.498277358283929,2.4593026845291854
47.0719555304254,-6.495216643031186,-14.498277358283929,2.4704255997862834
47.48795333730133,-6.495216643031186,-14.498277358283929,2.4815367491006874
47.903951144177256,-6.495216643031186,-14.498277358283929,2.492640054453292
48.319948951053185,-6.495216643031186,-14.498277358283929,2.5037394378249966
27.936056414132803,-6.035491564675214,-14.498277358283929,1.9386090232132454
28.352054221008732,-6.035491564675214,-14.498277358283929,1.949284440635662
28.768052027884654,-6.035491564675214,-14.498277358283929,1.9599719973763645
29.184049834760582,-6.035491564675214,-14.498277358283929,1.9706838327536391
29.600047641636507,-6.035491564675214,-14.498277358283929,1.9814320860857753
30.016045448512436,-6.035491564675214,-14.498277358283929,1.9922288966910566
30.432043255388365,-6.035491564675214,-14.498277358283929,2.0030864038877723
30.848041062264286,-6.035491564675214,-14.498277358283929,2.014016746994207
31.264038869140215,-6.035491564675214,-14.498277358283929,2.025032065349645
31.680036676016137,-6.035491564675214,-14.498277358283929,2.0361460733227608
32.096034482892065,-6.035491564675214,-14.498277358283929,2.047378342987971
32.51203228976799,-6.035491564675214,-14.498277358283929,2.058749807908482
32.928030096643916,-6.035491564675214,-14.498277358283929,2.0702814016475073
33.344027903519844,-6.035491564675214,-14.498277358283929,2.0819940577682567
33.760025710395766,-6.035491564675214,-14.498277358283929,2.0939087098339475
34.176023517271695,-6.035491564675214,-14.498277358283929,2.106042597219125
34.59202132414762,-6.035491564675214,-14.498277358283929,2.118381431825639
35.00801913102355,-6.035491564675214,-14.498277358283929,2.1308949536972177
35.424016937899474,-6.035491564675214,-14.498277358283929,2.1435527784847603
35.8400147447754,-6.035491564675214,-14.498277358283929,2.156324521839157
36.25601255165133,-6.035491564675214,-14.498277358283929,2.16917979941131
36.67201035852725,-6.035491564675214,-14.498277358283929,2.1820882268521133
37.08800816540318,-6.035491564675214,-14.498277358283929,2.195019419812461
37.5040059722791,-6.035491564675214,-14.498277358283929,2.2079429939432527
37.92000377915503,-6.035491564675214,-14.498277358283929,2.2208285648953843
38.33600158603095,-6.035491564675214,-14.498277358283929,2.2336457483197494
38.75199939290688,-6.035491564675214,-14.498277358283929,2.2463642326659863
39.16799719978281,-6.035491564675214,-14.498277358283929,2.2589644844191445
39.58399500665873,-6.035491564675214,-14.498277358283929,2.2714490556135
39.99999281353466,-6.035491564675214,-14.498277358283929,2.283823204456277
40.41599062041058,-6.035491564675214,-14.498277358283929,2.296092189154685
40.83198842728651,-6.035491564675214,-14.498277358283929,2.3082612679159467
41.24798623416244,-6.035491564675214,-14.498277358283929,2.3203356989472854
41.66398404103837,-6.035491564675214,-14.498277358283929,2.332320740455908
42.0799818479143,-6.035491564675214,-14.498277358283929,2.3442216506490423
42.49597965479022,-6.035491564675214,-14.498277358283929,2.3560436877339
42.91197746166615,-6.035491564675214,-14.498277358283929,2.367792109917706
43.327975268542076,-6.035491564675214,-14.498277358283929,2.379472175407672
