.smooth,.by,.fs,.derivative,.se,.crit,.lower_ci,.upper_ci,PC1_Ciclo,PC1_Moneda
s(PC1_Moneda),NA,NA,0.02594808578362874,0.013535648123785216,1.9599639845400536,-5.812970463974325e-4,0.05247746861365492,NA,0.8323259213002965
s(PC1_Moneda),NA,NA,0.024554495852383555,0.014422488591525189,1.9599639845400536,-0.0037130623544456183,0.052822054059212725,NA,0.9128036569229199
s(PC1_Moneda),NA,NA,0.02324188194126834,0.015457936280306825,1.9599639845400536,-0.0070551164434480805,0.053538880325984764,NA,0.9932813925455433
s(PC1_Moneda),NA,NA,0.02202374204636503,0.01659517234205073,1.9599639845400536,-0.01050219806128961,0.05454968215401967,NA,1.0737591281681667
s(PC1_Moneda),NA,NA,0.020908628310097217,0.01778529537007274,1.9599639845400536,-0.013949910069652315,0.05576716668984675,NA,1.15423686379079
s(PC1_Moneda),NA,NA,0.01990128935066949,0.0189802302760488,1.9599639845400536,-0.017299278408662876,0.057101857110001854,NA,1.2347145994134126
s(PC1_Moneda),NA,NA,0.01900071529636812,0.02014235820118876,1.9599639845400536,-0.02047758134166683,0.058479011934403066,NA,1.315192335036036
s(PC1_Moneda),NA,NA,0.018203309389674703,0.021244784216209123,1.9599639845400536,-0.023435702533420172,0.05984232131276958,NA,1.3956700706586593
s(PC1_Moneda),NA,NA,0.01750090903763176,0.02226980532499052,1.9599639845400536,-0.026147107342067967,0.06114892541733149,NA,1.4761478062812827
s(PC1_Moneda),NA,NA,0.01688471011229252,0.02320652682752129,1.9599639845400536,-0.02859924667591176,0.0623686669004968,NA,1.5566255419039061
s(PC1_Moneda),NA,NA,0.01634925243653492,0.024047465342458413,1.9599639845400536,-0.030782913554158714,0.06348141842722856,NA,1.6371032775265295
s(PC1_Moneda),NA,NA,0.015891050255050006,0.02478735398407214,1.9599639845400536,-0.0326912708257768,0.06447337133587681,NA,1.717581013149153
s(PC1_Moneda),NA,NA,0.015506885820838853,0.02542350608592693,1.9599639845400536,-0.03432227046831279,0.0653360421099905,NA,1.7980587487717763
s(PC1_Moneda),NA,NA,0.015193530572927216,0.025954903950730968,1.9599639845400536,-0.03567714639270183,0.06606420753855627,NA,1.8785364843943997
s(PC1_Moneda),NA,NA,0.014950792891845636,0.026378560788316928,1.9599639845400536,-0.036750236217256024,0.0666518220009473,NA,1.959014220017023
s(PC1_Moneda),NA,NA,0.01477022733233136,0.026703630144319368,1.9599639845400536,-0.03756792600701271,0.06710838067167543,NA,2.0394919556396465
s(PC1_Moneda),NA,NA,0.014632108496714424,0.026956509511096488,1.9599639845400536,-0.0382016792939461,0.06746589628737495,NA,2.11996969126227
s(PC1_Moneda),NA,NA,0.014525844835540189,0.027151856942427346,1.9599639845400536,-0.03869081688500123,0.0677425065560816,NA,2.2004474268848924
s(PC1_Moneda),NA,NA,0.014451097660389212,0.02728963701516972,1.9599639845400536,-0.03903560804051457,0.06793780336129299,NA,2.2809251625075158
s(PC1_Moneda),NA,NA,0.014407861620745498,0.02736946903689895,1.9599639845400536,-0.03923531196756059,0.06805103520905159,NA,2.361402898130139
s(PC1_Moneda),NA,NA,0.014395620739815769,0.02739211181733461,1.9599639845400536,-0.03929193188265406,0.0680831733622856,NA,2.4418806337527634
